client_id,name,email,order_no,time,exchange,side,symbol,qty,price
CL0174,Arjun Gupta,CL0174@example.com,1587977150,10:51:52,NSE,B,TCS,261,2576.54
CL0174,Arjun Gupta,CL0174@example.com,1389305374,09:17:31,BSE,B,TATAMOTORS,33,2758.21
CL0174,Arjun Gupta,CL0174@example.com,1420955772,12:15:50,NSE,B,TCS,96,3263.75
CL0174,Arjun Gupta,CL0174@example.com,1551960047,10:40:48,BSE,B,SBIN,324,3060.97
CL0175,Vihaan Khan,CL0175@example.com,1430471751,13:49:01,BSE,S,RELIANCE,401,2445.29
CL0175,Vihaan Khan,CL0175@example.com,1251286047,14:33:20,BSE,S,ICICIBANK,366,1306.89
CL0175,Vihaan Khan,CL0175@example.com,1602450993,14:22:28,NSE,S,INFY,302,3308.67
CL0176,Arjun Iyer,CL0176@example.com,1438962177,12:39:19,NSE,B,TCS,327,2675.86
CL0176,Arjun Iyer,CL0176@example.com,1766187182,10:53:29,BSE,B,HDFCBANK,217,3424.88
CL0176,Arjun Iyer,CL0176@example.com,1536607806,14:41:03,NSE,B,TCS,445,2680.28
CL0177,Arjun Patel,CL0177@example.com,1209997725,09:55:14,NSE,S,ITC,352,3044.33
CL0177,Arjun Patel,CL0177@example.com,1732350359,09:00:16,BSE,S,WIPRO,499,238.29
CL0177,Arjun Patel,CL0177@example.com,1495072003,10:14:18,BSE,S,HDFCBANK,95,1615.23
CL0177,Arjun Patel,CL0177@example.com,1216713793,09:43:23,BSE,S,SBIN,233,1580.03
CL0178,Ananya Nair,CL0178@example.com,1575050420,12:43:30,BSE,B,INFY,327,1140.77
CL0178,Ananya Nair,CL0178@example.com,1495029994,14:09:42,BSE,S,HDFCBANK,499,3966.63
CL0178,Ananya Nair,CL0178@example.com,1738991590,12:23:16,BSE,S,INFY,180,3427.59
CL0178,Ananya Nair,CL0178@example.com,1172686643,13:48:17,NSE,S,HDFCBANK,246,3227.77
CL0178,Ananya Nair,CL0178@example.com,1430514107,12:04:27,NSE,B,WIPRO,323,2196.82
CL0178,Ananya Nair,CL0178@example.com,1758980968,09:09:26,NSE,B,TATAMOTORS,425,1066.05
CL0179,Aarav Iyer,CL0179@example.com,1654422955,12:49:01,BSE,S,TCS,496,3190.46
CL0179,Aarav Iyer,CL0179@example.com,1152788742,09:02:53,BSE,S,INFY,390,3207.34
CL0179,Aarav Iyer,CL0179@example.com,1784883825,11:59:10,NSE,S,ITC,60,2176.52
CL0179,Aarav Iyer,CL0179@example.com,1115942774,13:00:46,NSE,B,SBIN,169,2089.04
CL0179,Aarav Iyer,CL0179@example.com,1995723657,12:39:54,NSE,S,TCS,39,2601.24
CL0180,Ishaan Khan,CL0180@example.com,1961813705,09:15:33,NSE,B,HDFCBANK,249,1543.62
CL0180,Ishaan Khan,CL0180@example.com,1260208247,11:39:50,BSE,B,SBIN,324,376.82
CL0180,Ishaan Khan,CL0180@example.com,1827281748,10:04:10,NSE,S,WIPRO,449,2989.43
CL0180,Ishaan Khan,CL0180@example.com,1142761132,10:24:33,NSE,B,SBIN,354,228.68
CL0181,Arjun Patel,CL0181@example.com,1244610525,09:39:36,NSE,B,RELIANCE,271,481.59
CL0181,Arjun Patel,CL0181@example.com,1982252846,13:47:25,NSE,B,HDFCBANK,102,711.32
CL0181,Arjun Patel,CL0181@example.com,1775361911,09:53:43,NSE,S,HDFCBANK,226,2260.14
CL0181,Arjun Patel,CL0181@example.com,1236896235,11:03:44,NSE,S,ITC,280,2364.54
CL0181,Arjun Patel,CL0181@example.com,1917051255,10:32:50,NSE,B,WIPRO,312,313.05
CL0181,Arjun Patel,CL0181@example.com,1474798297,09:25:47,NSE,S,TCS,172,710.77
CL0181,Arjun Patel,CL0181@example.com,1678212285,09:56:35,BSE,B,TCS,325,2883.79
CL0182,Arjun Sharma,CL0182@example.com,1157362869,13:32:13,BSE,B,BHARTIARTL,88,666.10
CL0182,Arjun Sharma,CL0182@example.com,1908105620,11:54:52,NSE,B,ICICIBANK,100,2762.93
CL0182,Arjun Sharma,CL0182@example.com,1716406355,11:13:22,NSE,B,RELIANCE,343,3244.01
CL0182,Arjun Sharma,CL0182@example.com,1687357454,10:47:23,BSE,B,SBIN,246,2506.52
CL0182,Arjun Sharma,CL0182@example.com,1594324926,09:38:36,NSE,S,SBIN,151,3417.69
CL0182,Arjun Sharma,CL0182@example.com,1586170387,13:29:10,NSE,S,SBIN,23,3843.33
CL0182,Arjun Sharma,CL0182@example.com,1831854847,10:30:06,BSE,S,BHARTIARTL,144,3369.57
CL0183,Arjun Patel,CL0183@example.com,1423133754,09:00:59,NSE,S,INFY,399,2158.13
CL0183,Arjun Patel,CL0183@example.com,1672582727,14:38:36,BSE,B,TATAMOTORS,81,2132.65
CL0183,Arjun Patel,CL0183@example.com,1601801082,12:58:44,NSE,B,HDFCBANK,500,2648.64
CL0183,Arjun Patel,CL0183@example.com,1553888253,12:32:46,BSE,S,INFY,32,3194.05
CL0184,Vihaan Mehta,CL0184@example.com,1584830383,12:47:42,NSE,S,ICICIBANK,437,2391.76
CL0184,Vihaan Mehta,CL0184@example.com,1233494534,09:04:19,NSE,B,WIPRO,332,3934.94
CL0184,Vihaan Mehta,CL0184@example.com,1106087165,11:19:18,BSE,S,TATAMOTORS,149,1537.17
CL0184,Vihaan Mehta,CL0184@example.com,1803156997,11:39:43,NSE,B,TCS,105,3029.96
CL0184,Vihaan Mehta,CL0184@example.com,1120300262,12:18:02,BSE,S,ITC,101,2959.99
CL0184,Vihaan Mehta,CL0184@example.com,1399143947,09:28:02,NSE,B,SBIN,32,2993.89
CL0184,Vihaan Mehta,CL0184@example.com,1695969233,14:01:16,NSE,S,INFY,234,2086.98
CL0185,Arjun Nair,CL0185@example.com,1794121966,12:34:14,NSE,B,INFY,305,1320.35
CL0185,Arjun Nair,CL0185@example.com,1313819940,11:34:38,BSE,S,HDFCBANK,76,143.41
CL0185,Arjun Nair,CL0185@example.com,1329635095,14:05:24,NSE,B,ITC,397,1943.70
CL0185,Arjun Nair,CL0185@example.com,1280794367,10:23:38,NSE,S,BHARTIARTL,169,2203.90
CL0185,Arjun Nair,CL0185@example.com,1195015319,13:18:28,BSE,S,BHARTIARTL,220,3995.07
CL0185,Arjun Nair,CL0185@example.com,1183851774,14:59:35,NSE,S,ICICIBANK,18,3095.89
CL0185,Arjun Nair,CL0185@example.com,1804563945,10:41:31,NSE,S,BHARTIARTL,7,2127.96
CL0185,Arjun Nair,CL0185@example.com,1606662602,09:11:21,BSE,S,WIPRO,305,1408.59
CL0186,Rohan Mehta,CL0186@example.com,1467490514,14:52:21,BSE,B,TATAMOTORS,170,3621.67
CL0186,Rohan Mehta,CL0186@example.com,1860163784,12:43:15,BSE,S,HDFCBANK,177,3152.77
CL0186,Rohan Mehta,CL0186@example.com,1349913178,13:47:55,BSE,B,BHARTIARTL,112,2629.56
CL0186,Rohan Mehta,CL0186@example.com,1961728542,10:46:42,BSE,B,RELIANCE,416,1671.13
CL0186,Rohan Mehta,CL0186@example.com,1128776984,10:13:12,BSE,B,WIPRO,359,2764.68
CL0186,Rohan Mehta,CL0186@example.com,1112668226,12:55:45,NSE,S,BHARTIARTL,46,2693.43
CL0186,Rohan Mehta,CL0186@example.com,1969569269,13:26:14,NSE,B,ICICIBANK,95,3254.40
CL0186,Rohan Mehta,CL0186@example.com,1750609690,11:46:25,NSE,S,SBIN,403,487.62
CL0187,Diya Mehta,CL0187@example.com,1625734836,12:02:25,BSE,B,RELIANCE,42,1458.64
CL0187,Diya Mehta,CL0187@example.com,1921265663,10:21:26,NSE,B,ICICIBANK,313,3284.46
CL0187,Diya Mehta,CL0187@example.com,1856024367,09:46:12,NSE,S,ICICIBANK,307,2338.54
CL0187,Diya Mehta,CL0187@example.com,1166881517,11:06:34,NSE,B,ICICIBANK,361,2157.76
CL0187,Diya Mehta,CL0187@example.com,1775016504,11:06:23,NSE,B,INFY,126,2196.26
CL0187,Diya Mehta,CL0187@example.com,1524570328,14:26:30,BSE,S,WIPRO,89,3736.06
CL0187,Diya Mehta,CL0187@example.com,1722687172,11:49:48,NSE,S,WIPRO,57,3308.93
CL0187,Diya Mehta,CL0187@example.com,1706180883,14:51:35,BSE,S,WIPRO,415,2619.47
CL0188,Ishaan Iyer,CL0188@example.com,1391707983,10:59:20,BSE,B,SBIN,15,3838.93
CL0188,Ishaan Iyer,CL0188@example.com,1964165129,12:49:11,BSE,S,HDFCBANK,249,716.15
CL0188,Ishaan Iyer,CL0188@example.com,1215434117,14:33:39,BSE,S,SBIN,231,1676.32
CL0188,Ishaan Iyer,CL0188@example.com,1910898929,11:48:28,BSE,B,INFY,366,1645.94
CL0188,Ishaan Iyer,CL0188@example.com,1404995324,10:03:00,BSE,S,TCS,215,3485.98
CL0188,Ishaan Iyer,CL0188@example.com,1721226993,11:12:11,BSE,B,ICICIBANK,494,2321.90
CL0188,Ishaan Iyer,CL0188@example.com,1955098729,11:04:03,BSE,B,TCS,278,823.18
CL0188,Ishaan Iyer,CL0188@example.com,1321539056,13:26:54,NSE,B,ITC,343,513.34
CL0189,Ishaan Gupta,CL0189@example.com,1536925803,14:40:56,BSE,B,BHARTIARTL,449,864.31
CL0189,Ishaan Gupta,CL0189@example.com,1890652256,10:55:10,NSE,S,INFY,154,2341.19
CL0189,Ishaan Gupta,CL0189@example.com,1475435493,14:15:23,BSE,B,INFY,385,1665.42
CL0189,Ishaan Gupta,CL0189@example.com,1354679087,10:19:31,NSE,S,SBIN,348,2492.92
CL0189,Ishaan Gupta,CL0189@example.com,1871539550,14:46:19,NSE,B,INFY,323,2247.57
CL0189,Ishaan Gupta,CL0189@example.com,1988120611,13:45:10,BSE,S,SBIN,480,2836.81
CL0189,Ishaan Gupta,CL0189@example.com,1187541921,09:42:30,BSE,S,BHARTIARTL,345,307.22
CL0190,Diya Khan,CL0190@example.com,1501222438,11:19:29,NSE,B,SBIN,36,3426.22
CL0190,Diya Khan,CL0190@example.com,1231102960,11:01:31,NSE,S,ICICIBANK,464,3137.78
CL0190,Diya Khan,CL0190@example.com,1773026572,10:31:45,BSE,B,ITC,159,877.14
CL0190,Diya Khan,CL0190@example.com,1621193018,14:58:07,BSE,S,TCS,180,1858.16
CL0190,Diya Khan,CL0190@example.com,1115342651,12:05:26,NSE,B,RELIANCE,306,2355.92
CL0190,Diya Khan,CL0190@example.com,1653231035,14:26:03,NSE,S,ITC,397,1547.68
CL0190,Diya Khan,CL0190@example.com,1990240719,11:22:39,BSE,B,ITC,236,2467.04
CL0191,Rohan Patel,CL0191@example.com,1112171725,11:27:32,BSE,B,TCS,196,662.04
CL0191,Rohan Patel,CL0191@example.com,1196991416,13:03:04,BSE,B,RELIANCE,135,955.50
CL0191,Rohan Patel,CL0191@example.com,1318211693,12:59:19,NSE,S,TCS,430,1549.50
CL0191,Rohan Patel,CL0191@example.com,1443706536,09:28:07,BSE,B,TCS,237,1923.94
CL0191,Rohan Patel,CL0191@example.com,1464002792,13:42:08,BSE,S,WIPRO,85,2474.26
CL0191,Rohan Patel,CL0191@example.com,1511925858,12:27:19,BSE,B,TATAMOTORS,422,784.54
CL0191,Rohan Patel,CL0191@example.com,1222951528,10:44:49,BSE,S,WIPRO,487,2568.75
CL0191,Rohan Patel,CL0191@example.com,1239671411,14:31:48,BSE,S,ITC,177,2463.58
CL0191,Rohan Patel,CL0191@example.com,1309240880,09:12:56,BSE,B,TATAMOTORS,446,3261.25
CL0191,Rohan Patel,CL0191@example.com,1739258818,10:39:11,NSE,B,BHARTIARTL,114,1694.05
CL0192,Meera Reddy,CL0192@example.com,1898223877,10:56:13,NSE,S,HDFCBANK,249,1474.08
CL0192,Meera Reddy,CL0192@example.com,1724326945,13:10:06,BSE,B,SBIN,460,656.66
CL0192,Meera Reddy,CL0192@example.com,1728698221,14:43:19,BSE,S,BHARTIARTL,476,2877.59
CL0192,Meera Reddy,CL0192@example.com,1972962098,13:57:39,NSE,S,INFY,123,2440.88
CL0192,Meera Reddy,CL0192@example.com,1985481099,11:52:02,BSE,S,ICICIBANK,400,3095.10
CL0192,Meera Reddy,CL0192@example.com,1229688571,13:38:13,NSE,S,ICICIBANK,384,3195.30
CL0192,Meera Reddy,CL0192@example.com,1953572871,11:05:36,BSE,B,HDFCBANK,125,2174.67
CL0192,Meera Reddy,CL0192@example.com,1512059751,10:04:33,BSE,S,ICICIBANK,103,1686.51
CL0193,Diya Nair,CL0193@example.com,1124165489,12:29:20,NSE,B,TATAMOTORS,402,305.91
CL0193,Diya Nair,CL0193@example.com,1796011288,13:51:44,NSE,B,BHARTIARTL,10,1439.62
CL0193,Diya Nair,CL0193@example.com,1479512396,11:40:54,NSE,S,HDFCBANK,320,3314.43
CL0193,Diya Nair,CL0193@example.com,1403196628,10:51:06,BSE,B,WIPRO,314,117.78
CL0193,Diya Nair,CL0193@example.com,1320475344,13:52:29,NSE,B,SBIN,174,2024.84
CL0193,Diya Nair,CL0193@example.com,1642182926,13:35:41,BSE,S,BHARTIARTL,409,279.51
CL0193,Diya Nair,CL0193@example.com,1559946244,10:40:37,NSE,B,ICICIBANK,288,3888.03
CL0193,Diya Nair,CL0193@example.com,1910007525,14:20:08,BSE,B,ICICIBANK,311,425.68
CL0194,Arjun Gupta,CL0194@example.com,1255926131,14:54:09,BSE,S,TCS,61,2013.98
CL0194,Arjun Gupta,CL0194@example.com,1666706681,11:18:45,BSE,B,RELIANCE,23,574.31
CL0194,Arjun Gupta,CL0194@example.com,1400760411,14:43:11,NSE,B,BHARTIARTL,106,2975.38
CL0194,Arjun Gupta,CL0194@example.com,1527985600,14:08:57,BSE,B,TATAMOTORS,160,3315.99
CL0194,Arjun Gupta,CL0194@example.com,1360801139,11:59:14,BSE,B,HDFCBANK,223,415.19
CL0194,Arjun Gupta,CL0194@example.com,1389132161,11:39:06,NSE,S,WIPRO,485,1240.70
CL0195,Ishaan Patel,CL0195@example.com,1443421273,09:50:39,NSE,S,SBIN,364,433.96
CL0195,Ishaan Patel,CL0195@example.com,1792184869,10:51:46,NSE,B,BHARTIARTL,447,1256.31
CL0195,Ishaan Patel,CL0195@example.com,1838906898,09:39:55,BSE,S,SBIN,416,363.62
CL0195,Ishaan Patel,CL0195@example.com,1353389742,14:49:14,NSE,B,TATAMOTORS,294,1646.23
CL0195,Ishaan Patel,CL0195@example.com,1888535554,13:10:54,NSE,B,BHARTIARTL,133,2929.02
CL0196,Rohan Mehta,CL0196@example.com,1374557195,10:48:37,BSE,S,BHARTIARTL,2,334.80
CL0196,Rohan Mehta,CL0196@example.com,1690735283,10:26:03,NSE,B,INFY,371,1884.78
CL0196,Rohan Mehta,CL0196@example.com,1312276436,10:47:58,BSE,S,TATAMOTORS,129,3346.97
CL0196,Rohan Mehta,CL0196@example.com,1220901014,10:03:05,NSE,B,INFY,127,1387.09
CL0196,Rohan Mehta,CL0196@example.com,1252543851,13:33:13,BSE,B,HDFCBANK,361,2386.54
CL0197,Arjun Gupta,CL0197@example.com,1604636403,09:02:37,BSE,S,ICICIBANK,360,2302.47
CL0197,Arjun Gupta,CL0197@example.com,1978852844,12:45:33,NSE,S,TATAMOTORS,375,1518.82
CL0197,Arjun Gupta,CL0197@example.com,1877055738,10:39:25,BSE,S,INFY,360,1857.24
CL0197,Arjun Gupta,CL0197@example.com,1638945564,09:33:20,NSE,B,RELIANCE,160,1696.73
CL0197,Arjun Gupta,CL0197@example.com,1191573256,09:40:44,NSE,B,INFY,203,1880.39
CL0197,Arjun Gupta,CL0197@example.com,1317269811,10:19:07,BSE,S,TATAMOTORS,288,2447.05
CL0197,Arjun Gupta,CL0197@example.com,1440185690,14:24:18,NSE,B,RELIANCE,100,152.29
CL0198,Meera Sharma,CL0198@example.com,1862928070,11:32:39,BSE,B,TCS,313,3187.54
CL0198,Meera Sharma,CL0198@example.com,1478513459,14:26:16,NSE,S,RELIANCE,260,1477.95
CL0198,Meera Sharma,CL0198@example.com,1334905275,11:53:36,NSE,B,SBIN,203,2604.78
CL0198,Meera Sharma,CL0198@example.com,1738833260,14:17:45,NSE,S,BHARTIARTL,427,1830.79
CL0198,Meera Sharma,CL0198@example.com,1648218453,12:14:21,BSE,S,SBIN,51,3124.53
CL0198,Meera Sharma,CL0198@example.com,1169491117,14:23:56,BSE,S,ITC,448,3959.41
CL0198,Meera Sharma,CL0198@example.com,1737377844,12:02:35,NSE,S,INFY,154,3579.99
CL0198,Meera Sharma,CL0198@example.com,1660884138,11:58:02,BSE,B,TCS,409,2973.90
CL0198,Meera Sharma,CL0198@example.com,1850533062,13:34:21,BSE,B,ITC,492,220.74
CL0199,Ananya Iyer,CL0199@example.com,1271053175,12:01:51,NSE,B,SBIN,34,1038.68
CL0199,Ananya Iyer,CL0199@example.com,1577632210,10:50:54,NSE,S,ICICIBANK,55,1495.34
CL0199,Ananya Iyer,CL0199@example.com,1405895330,13:03:49,BSE,B,INFY,274,2255.67
CL0199,Ananya Iyer,CL0199@example.com,1276074632,13:36:13,NSE,S,INFY,387,3423.27
CL0199,Ananya Iyer,CL0199@example.com,1193059029,10:05:46,NSE,S,RELIANCE,30,825.19
CL0200,Vihaan Nair,CL0200@example.com,1385540368,13:36:43,NSE,B,HDFCBANK,104,3476.14
CL0200,Vihaan Nair,CL0200@example.com,1340649934,09:59:34,NSE,B,INFY,424,1050.50
CL0200,Vihaan Nair,CL0200@example.com,1427064943,09:47:26,BSE,B,TCS,312,2660.93
CL0200,Vihaan Nair,CL0200@example.com,1581104673,13:54:10,NSE,S,INFY,287,2394.07
CL0200,Vihaan Nair,CL0200@example.com,1444754741,14:05:11,NSE,B,WIPRO,46,2218.74
CL0200,Vihaan Nair,CL0200@example.com,1883096177,13:14:04,BSE,S,ITC,89,493.00
